Word	Local clustering
bellmawr	0.3309
bellsouth	0.5
bellwether	0.0667
belong	0.2496
belonging	0.1556
beloved	0.6
belt	0.1429
ben	0.2308
ben-eliezer	0.619
ben-gurion	1.0
benaissa	0.4
benazir	1.0
bench	0.3611
benchmark	0.2
bendaoui	0.0
bender	0.1154
benedettini	0.3333
beneficiary	0.3333
benefit	0.1504
bengal	1.0
benjamin	1.0
bennet	0.2444
bennett	0.4667
benning	0.5
bensakhria	0.0
benzene	0.0833
bereavement	0.0
beret	0.6667
beretta	1.0
berg	1.0
berger	0.0
bergeron	0.1
berkeley	0.1144
berkshire	1.0
berlin	0.1734
berlin-based	1.0
berlusconi	0.2925
berman	0.3333
bermuda	0.0
bermuda-based	1.0
bernadette	1.0
bernadine	0.3333
bernama	0.5
bernard	0.5357
bernd	1.0
berne	0.3333
berra	0.0
berserkley	0.0
bertrand	0.0714
beryllium	1.0
besham	0.0
bespectacle	0.0
best-of-seven	0.3333
best_known	1.0
bet	0.1667
beth	0.3333
bethesda	0.3455
bethlehem	0.1
bethune	0.5278
betrayal	0.0
betterment	0.6667
betty	1.0
beverly	0.0
bewilder	0.0714
bharat	0.0
bhd	0.5
bhujbal	0.3333
bhutto	0.5636
bi	0.2
bia	0.7
bias	0.2667
bible	0.0667
biblical	0.4667
bicker	0.0
bicycle	0.1429
bid	0.2526
bidder	0.0
biddle	0.6
biden	0.3462
biennial	0.9
biff	0.6667
big	0.1215
big-name	1.0
big-ticket	0.6667
bigotry	0.3333
bihar	0.6667
bilateral	0.1429
bilaterals	0.0
bild	0.4
bill	0.1144
billboard	1.0
billion	0.1747
billionaire	0.3778
billow	0.3619
billy	0.1333
biltoft	1.0
bin	0.1986
bin_laden	0.0773
bin_ladens	0.0
bind	0.6667
bingaman	1.0
bingham	0.2857
binocular	0.0
binyamin	1.0
bio	0.0
bio-terror	0.0
bio-terrorism	0.4167
bio-terrorists	0.0
biochemical	1.0
biodefense	1.0
biodetection	0.0
biohazard	0.1667
biological	0.1474
biologist	0.1667
biology	0.6667
biometric	0.1
bioport	0.1429
biopsy	0.0
biosystems	0.5
biotech	0.2667
biotechnology	0.3333
bioterror	0.3067
bioterrorism	0.2537
bioterrorist	0.5
biowarfare	0.619
bioweapons	0.0
bipartisan	0.297
bipartisanship	0.1429
birmingham	1.0
birth	0.0889
birthday	0.2778
birthmark	0.0
birthplace	0.3111
bishop	0.0
bismillah	0.0
bit	0.1868
bite	0.0
bitter	0.1527
bitter-sweet	0.0
bixby	0.0
biz-r	0.9286
bizarre	1.0
black	0.1241
black-market	0.0
black-turbaned	0.5833
blacken	0.2132
blackhawk	0.6
blacklist	0.5
blackout	0.0
blackwill	0.3333
blade	0.1212
blaine	1.0
blair	0.273
blame	0.5
blanche	0.0
blanco	0.3048
bland	0.0
blank	0.1786
blanket	0.1789
blare	0.5
blast	0.1851
blaze	0.3778
bleak	0.1944
bleed	0.0
bleep	0.0
blendon	0.1667
bless	0.3
blessing	1.0
blimp	0.0
blind	0.5
blindfold	0.1667
blister	0.4286
blitz	0.4368
blitzkrieg	0.9
blizzard	0.0
bloc	0.2381
block	0.1491
block-square	0.0
blood	0.1589
bloodied	0.0
bloodless	0.0
bloodletting	1.0
bloodline	0.0
bloodshed	0.3072
bloodthirsty	0.0
bloody	0.2869
bloom	0.3333
bloomberg	0.1532
bloomington	0.1667
blow	0.2413
blue	0.1091
blue-and-white	0.5
blue-chip	0.5
blue-sheet	0.0
blue-sheeting	0.0
blueprint	0.5
blumenthal	0.0
blunder	0.3333
blunkett	0.1905
blunt	0.2982
board	0.1741
boarding	0.7333
boat	0.0
bob	0.1322
boca	0.3266
bocelli	0.5
bochum	0.3833
bodie	1.0
bodily	1.0
body	0.1166
bodyguard	0.2222
boehlert	0.0
boeing	0.2744
boggle	0.0
bogus	0.0
bohlen	0.0
bohm	0.0
boil	0.0
bold	0.8
bolivar	0.0
bolivian	0.0
bolster	0.4926
bolton	0.2527
bom	0.0
bomb	0.0888
bomb-cratered	1.0
bomb-making	1.0
bomb-proof	0.0
bomb-sniffing	0.0
bombard	0.6667
bombardment	0.284
bombay	0.3556
bomber	0.1554
bombing	0.2371
bomblets	0.6667
bombsights	0.0
bomer	0.0
bond	0.165
bone	0.1333
bone-jarring	0.4
bonior	0.0
boniver	0.3333
bonus	0.0
book	0.1515
booker	0.0
booking	0.1429
bookkeeper	0.0
booklet	0.1667
bookstore	0.0
boom	0.163
boomerang	0.0
boost	0.1854
booster	0.4
boot	0.197
booth	0.0
borah	1.0
border	0.1276
boris	0.4286
borough	0.2964
borrow	1.0
bosch	0.3333
bosnia	0.0735
bosnian	0.3333
boss	0.5
bosse	1.0
boston	0.2118
boston/aruba	0.0
bottle	0.0
bottom	0.2
botulinum	0.0
botulism	0.1667
boucher	0.3209
boughelane	0.0
bound	0.2636
boundary	0.0
bouquet	0.0
bourse	0.1944
bout	0.0
bouteflika	0.3846
bow	0.6667
bowen	0.6667
bower	0.0
bowl	0.2222
box	0.0961
box-cutter	0.4
box-cutters	0.0
boxcutters	0.0
boxer	0.0
boxloads	1.0
boy	0.1667
boyce	0.6667
boycott	0.1636
boyd	0.3333
boyfriend	0.5
boyle	0.3
bp	0.4
bp-amoco	0.3333
bp.l	0.0
bpd	1.0
br	0.6667
brace	1.0
bracewell	0.2667
bradley	1.0
brady	0.1667
brahim	0.6667
brahimi	0.3938
braid	0.0
brain	0.0
brainard	0.0
brainchild	1.0
branch	0.1914
brand	0.5091
brand-name	1.0
brandenburg	0.0
brandish	0.1667
brandt	0.0
brass	0.3929
brasseur	0.2
brassington	0.0
bravado	0.2
brave	0.2727
bravery	0.1
braves	0.3333
bravo	0.0
brazen	0.9
brazil	0.1858
brazilian	0.3636
breach	0.269
bread	0.1667
breadth	1.0
break	0.1779
breakdown	0.1071
breakfast	0.345
breakthrough	0.2083
brean	0.0
breast	0.6
breath	0.1053
breathe	0.0
breathing	1.0
breaux	0.2667
breckenridge	0.5
breeding	0.0
breemen	0.5
breeze	0.0
brendan	0.0
brennan	0.0
brent	0.4762
brentwood	0.3475
bresnitz	0.1
brew	1.0
brewer	0.0
brian	0.085
brick	0.0
bridge	0.1305
bridgehead	0.0
bridget	0.0
bridgeview	0.3333
brief	0.1982
briefcase	0.0
briefing	0.3841
brigade	0.2
brigadier	0.5
bright	0.1785
bring	0.2897
brink	0.2579
brisbane	0.2222
brisk	0.1429
britain	0.1795
british	0.1756
british-based	0.4667
british-born	1.0
british-french	0.0
briton	0.2263
broad	0.258
broad-based	0.3038
broadband	0.3333
broadcast	0.2222
broadcaster	0.25
broaden	0.7333
broadway	0.0513
brockman	1.0
brokaw	0.3448
broker	0.1564
broker-dealer	0.2727
brokerage	0.1705
bronx	0.1336
bronze	0.0
brook	0.2857
brooking	0.381
brooklyn	0.1333
broom	0.0
bros	0.0
bros.	0.4667
brother	0.1034
brother-in-law	0.0
broward	0.3636
brown	0.303
brownout	0.3333
brownstone	0.3333
brownsville	0.0
bruce	0.1071
brucellosis	0.0
bruguiere	0.1667
brundtland	0.0667
brunei	1.0
brunt	0.6667
brush	0.6667
brussels	0.3397
brutal	0.3846
brutalize	1.0
bruyette	0.0
bryan	0.4286
bryon	0.0
bu	0.6111
bubble	0.0
buchan	0.2857
buchanan	0.0
bucharest	1.0
buck	0.3333
bucket	0.0
buckingham	0.3
buckle	0.0
budapest	0.0
buddha	0.6667
buddhist	0.619
budget	0.2227
budgetary	0.2727
buenos	0.3333
buethe	0.1667
bug	0.0
build	0.0
build-up	0.4
builder	0.0
buildng	0.099
buildngs	0.1418
buildup	0.4071
bukhari	0.1905
bulb	0.0
bulent	0.8667
bulgarian	0.1905
bulk	0.2053
bulk-mail	0.6667
bull	0.6786
bulldozer	0.2
bullet	0.1342
bullet-proof	0.1778
bulletin	0.4545
bulletproof	0.0
bullhorn	0.3
bullion	0.2545
bullock	0.1333
bullshit	0.0
bump	0.0
bumper-to-bumper	1.0
bunch	0.1429
bund	0.5333
bundle	0.7
bungalow	0.0
bunker	0.1785
bunker-busting	1.0
burbank	1.0
burden	0.2182
burden-sharing	0.0
burdensome	0.0
bureau	0.2498
bureaucracy	0.3929
bureaucratic	1.0
burgeon	0.2
burger	0.0
burgess	0.4286
burglary	0.0
burgoyne	0.5
burhanuddin	0.8
burial	0.3
burlington	0.2
burly	0.6667
burma	0.0
burn	0.1392
burned-out	0.0
burnett	0.2444
burnette	0.8095
burqa	0.181
burqas	0.0
burst	0.2483
burstein	0.0
burton-on-trent	0.0
burundi	0.0
bury	0.3611
bus	0.2099
bushy	1.0
business	0.1125
business-as-usual	0.5
business-class	1.0
businessman	0.1051
businesswoman	0.0
busload	0.3333
buss	0.2857
buster	0.0
bustle	0.381
busy	0.1768
butcher	0.1667
butt	0.1645
butter	0.0
button	0.4286
buttrick	0.2
buy	0.1323
buyback	0.6667
buyer	0.2
buzkashi	0.3333
bwi	0.0
byer	0.1389
byrd	0.1667
bystander	0.0
c	0.3333
c$90	0.0
c-130	0.5278
c-130s	0.0
c-17	1.0
c-17s	0.0
c-4	0.1
caa	0.0
cab	0.6
cabin	0.1333
cabinet	0.2005
cabinet-level	0.4771
cable	0.3333
cache	1.0
cadet	0.0
cafe	0.0
cage	0.0
cahill	0.5
cairn	0.4643
cairo	0.3929
cairo-based	0.2
calamitous	0.0
calamity	0.0
calculate	0.0
calculation	0.1667
calculator	0.2
calderon-hernandez	0.3333
calf	0.3333
caliber	0.0
calif	0.0
calif.-based	1.0
california	0.1259
california-bound	1.0
california-style	0.0
californian	0.2667
call	0.1122
call-up	0.3455
callahan	0.5
callan	0.8182
callaway	1.0
caller	0.2895
calm	0.4697
calvin	1.0
camacho	0.5278
camaraderie	1.0
camargo	0.3333
cambio	0.1
cambodia	0.0
cambridge	0.2
camden	0.0
camel	0.0
camera	0.1476
cameraman	1.0
camouflage	0.1985
camp	0.1797
campaign	0.1313
campaigner	1.0
campbell	0.3333
campfire	0.5
campus	0.1818
can	0.1474
canada	0.1637
canada-united_states	0.5238
canadian	0.1714
canal	0.2
canary	0.0
canavan	0.2436
canaveral	0.2857
canberra	0.2
cancel	0.3333
cancellation	0.1143
cancelmi	1.0
cancer	0.1111
cancer-causing	1.0
candid	0.0
candidate	0.1701
candle	0.4444
candlelight	0.2857
candy	0.0667
cane	0.0
canine	0.3333
cannan	0.0
cannistraro	0.0
cannon	0.2339
canoe	0.0
cantor	0.3333
cantor_fitzgerald	0.2011
cap	0.0769
capability	0.189
capacity	0.1968
cape	0.1
capital	0.1207
capitalism	0.5714
capitol	0.1705
capitol-area	0.9167
capone	0.2857
capp	0.4
capt	0.1985
captain	0.1092
captor	0.0
capture	0.307
car	0.1034
caravan	0.0
carbonetti	1.0
carcass	1.0
card	0.1559
cardboard	0.25
cardiac	1.0
cardinal	0.2088
cardoso	0.6667
care	0.1557
career	0.1111
careful	0.1429
carefully-scripted	0.6667
carefully-selected	1.0
caretaker	0.2
cargo	0.2414
caribbean	0.2576
carius	0.3
carl	0.2302
carla	1.0
carlo	1.0
carlos	0.3333
carman	1.0
carnage	0.3273
carnahan	0.6667
carnegie	0.619
carney	0.619
carnival	0.2308
carnival-style	0.0
carol	0.0
carolina	0.2426
carolina-based	0.3333
caroline	0.0
carolyn	0.3333
caronia	1.0
carpenter	0.0
carpento	0.0
carpet	0.1538
carpet-bomb	1.0
carpet-bombed	0.7333
carpet-bombing	1.0
carrasquillo	1.0
carrick-smith	0.0667
carrier	0.146
carrier-based	0.8
carriles	0.3333
carroll	0.1912
carrot	1.0
carrot-and-stick	1.0
carruthers	0.3333
carry	0.1612
carry-on	0.3636
carson	0.1667
cart	0.0
carte	0.0
cartel	1.0
carter	0.0
carteret	1.0
cartier	0.6667
caruso	0.1429
carve	0.0
case	0.1243
case-by-case	0.2
casey	0.4364
cash	0.1156
cash-strapped	0.3333
cashier	0.3333
cashier's	1.0
casing	0.0
cassidy	0.0
cast	0.303
castelgandolfo	0.0
castelveter	0.2
castillo	0.7
castor	0.3333
castro	0.25
casualty	0.2132
cataclysmic	0.6667
catalog	0.6667
catastrophe	0.1383
catastrophic	0.3
catch	0.5714
catcher	1.0
category	0.1
cater	0.0
caterer	0.7051
cathay	0.8333
cathedral	0.2597
catherine	0.3929
catholic	0.2292
cathy	0.0
cato	1.0
catoctin	0.8889
cattle	0.6667
caucasus	0.0
caucus	0.0
cause	0.1764
caution	0.1514
cautionary	0.0
cautious	0.2051
cavallaro	0.3333
cavallo	0.7
cavalry	0.2667
cave	0.2283
cavern	0.4769
cavernous	0.0
cavity	0.0
cbo	0.0
cboe	0.125
cbs	0.2328
cbs'	0.3333
cbs-television	0.0
cd	0.0
cdc	0.1938
cdcs	0.0
cean	1.0
cease	1.0
cease-fire	0.2727
cedar	1.0
ceder	0.0
cedric	1.0
ceil	0.0
celebrate	0.3788
celebration	0.2044
celebratory	0.0
celebrity	0.0889
celera	0.2143
cell	0.2024
cellar	0.3333
cellmark	0.3333
cellmate	0.0
cellphone	0.3333
cellucci	0.5
cellular	0.1462
cem	0.6667
cemetery	0.3485
cent	0.0767
centenary	1.0
center	0.0867
center-right	0.0
centerpiece	1.0
central	0.1452
centralize	0.3333
centre	0.25
centuries-old	0.4444
century	0.2071
ceo	0.0
cepheid	0.0
ceremonial	0.1389
ceremony	0.1335
cerrone	0.5
certain	0.1925
certainty	0.5
certificate	0.1765
certification	1.0
certify	1.0
cessation	0.0
ch-53	0.0
chaghcharan	0.4242
chain	0.1739
chair	0.12
chairman	0.0968
chairman-elect	1.0
chairwoman	0.3333
chaklala	0.0
chalil	1.0
challenge	0.1941
challenger	0.5
chaman	0.619
chamber	0.274
chamberlin	0.3571
champ	0.0
champion	1.0
championship	0.2667
champlain	0.0
chance	0.243
chancellery	0.3333
chancellor	0.2222
chandra	1.0
change	0.1612
channel	0.3528
chant	0.1587
chantilly	0.0
chao	0.0
chaos	0.2254
chaotic	0.2564
chapel	0.0
chaplain	0.3788
chapter	1.0
char	0.4091
character	0.1429
characteristic	0.0
characterization	0.0
charasse	0.3333
charasyab	0.0
charge	0.1347
charikar	1.0
charisma	0.0
charismatic	1.0
charity	0.2
charles	0.1462
charles_grassley	1.0
charlestown	0.3333
charlie	0.0
charlotte	0.4
chart	0.381
charter	0.2222
chase	0.2222
chatter	0.0
chauncey	0.0
cheap	0.2273
chechen	0.2794
chechens	0.1026
chechnya	0.2208
check	0.1364
check-in	0.0978
check-out	1.0
checkpoint	0.3333
chedell	0.0
cheek	1.0
cheema	0.6667
cheer	0.1613
cheery	0.0
cheese	1.0
chelsea	0.0
chemical	0.1895
chen	0.3818
cherokee	0.3333
chertoff	0.7333
cheryl	0.619
chest	0.6667
chevron	0.0
cheyenne	0.0
chhagan	1.0
chi	0.3333
chicago	0.1821
chicago-based	0.3333
chicago-bound	0.6667
chichester	0.1667
chicken	0.0667
chief	0.0813
chief_executive	0.1147
chikara	1.0
child	0.0966
child-bearing	1.0
child-care	1.0
childress	1.0
chill	0.2706
china	0.156
china-united_states	0.0
chinese	0.1805
chinese-language	1.0
chip	0.1453
chip-equipment	1.0
chipmakers	0.0
chirac	0.4
chitwood	0.381
chlorinate	0.0
chlorination	0.0
chlorine	0.3333
chlorine-based	0.6667
chmielinski	0.2857
chocolate	0.4667
choctaw	0.0
choice	0.1886
choir	0.3333
choke	0.2444
choose	0.4167
chopper	0.1
choreograph	1.0
chorus	0.5
chretien	0.2917
chris	0.1667
christian	0.1803
christianity	0.4095
christina	0.2857
christine	0.0
christmas	0.2
christopher	0.1579
chromium	0.0
chronicle	0.6667
chronology	0.8333
chrysler	0.6667
chuck	0.5
chunai	1.0
chunk	1.0
chunwang	1.0
church	0.1131
chute	0.0
cia	0.1753
cia-controlled	1.0
cia-operated	0.0
cia-themed	0.0
cia_dir_tenet	0.2333
ciampi	0.6
cibc	0.3333
cidofovir	0.0
cigarette	0.2857
cincinnati	0.0
cindi	0.4
cindy	0.0
cipro	0.149
ciprofloxacin	0.3889
circle	0.2053
circuit	0.0
circular	0.0
circulate	0.0
circulation	0.2143
circumstance	0.1777
cirincione	0.7333
ciro	1.0
cisco	1.0
citation	0.4
cite	0.2569
citibank	0.5
citigroup	0.2
citizen	0.1515
citizenry	1.0
citizenship	0.2222
city	0.0651
city-based	0.1333
city-sponsored	0.6667
citywide	0.0
ciudad	0.3333
civic	0.3333
civil	0.202
civilian	0.196
civilization	0.4118
civilize	0.6429
clabes	0.7333
claim	0.1889
claimant	0.25
claire	1.0
clamber	1.0
clamp	0.3214
clampdown	0.4
clan	0.3333
clandestine	0.3309
clare	1.0
clarence	1.0
clarification	1.0
clarion	0.0
clarity	0.0
clark	0.4706
clarke	0.3041
clash	0.1816
class	0.1583
class-action	0.0
classify	0.1231
classroom	0.0
clatter	1.0
claudio	1.0
clause	0.2238
clausen	0.1667
claw	0.3
clean	0.2359
clean-up	0.3333
cleaner	0.0476
cleaner-burning	0.0
cleanse	0.0
cleanup	0.2667
clear	0.1979
clearance	0.3636
clearwater	0.0
cleary	1.0
clench	0.1667
clenney	0.3333
clergy	1.0
cleric	0.2226
clerical	0.0
clerk	0.3111
cleveland	0.5
click	0.0
client	0.1317
climate	0.1978
climb	0.6667
climber	0.0
clinic	0.1937
clinical	0.1333
clinician	0.0
clinton	0.7619
clip	0.7143
clipper	0.0
clipping	0.3333
clock	0.1988
clodfelter	0.8
close	0.202
close-knit	0.0
close-quarters	1.0
close-range	0.3333
closed-door	0.1667
closer-range	1.0
closure	0.2452
cloth	1.0
clothe	0.0645
clothes	0.1733
cloud	0.1529
cloudless	0.4
clout	0.0
clown	0.6667
club	0.1558
clue	0.143
clump	1.0
cluster	0.3684
clutch	0.3182
clyde	0.3333
cmdr	0.6667
cnbc	0.0
cnd	0.0
cnn	0.1971
cnn/usa	0.5
co	0.1766
co-author	0.1795
co-created	0.0
co-director	0.3333
co-founder	0.7857
co-ordination	0.9643
co-owner	0.2143
co-pilot	0.0
co-sponsor	0.0
co-worker	0.1551
coach	0.2222
coalition	0.2093
coalition-buildng	0.1333
coast	0.1594
coastal	0.3417
coaster	0.6
coastguard	0.6
coastline	0.0
coat	0.2381
coates	0.0
cob	0.3333
cobra	0.6667
coburn	0.15
coca-cola	0.3333
cocaine	0.5
cockerill	0.6667
cockpit	0.1366
cocktail	0.0667
cocoa	0.2143
coconut	1.0
code	0.2249
code-named	0.1333
coffee	0.1212
coffer	1.0
coffin	0.6
cohen	0.2941
coherent	0.6667
cohesion	0.3333
cohesive	1.0
cohort	0.0
coin	0.3333
coincide	1.0
coincidence	0.4167
col	0.2889
colacicco	0.3333
cold	0.2346
cold-weather	0.0
cole	0.4338
coles	0.7
colette	1.0
colin	0.1667
collaborate	0.0
collaboration	0.0
collaborator	0.0
collage	0.3333
collapse	0.2373
collapse.one	0.3333
collateral	0.2179
colleague	0.2145
collect	0.1667
collectible	1.0
collection	0.0667
collective	0.2624
collector	0.6
college	0.1795
collenette	0.4762
collide	0.0
collins	0.3333
collision	0.0
cologne	0.0
colombia	0.1765
colombo	1.0
colonel	0.5714
colonial	0.4722
colonna	0.7333
colony	0.2778
color	0.16
colorful	0.3333
colorless	0.0
colossal	1.0
columbia	0.1587
columbus	0.2641
column	0.1569
columnist	1.0
colvin	0.0
comb	0.1667
combat	0.1951
combat-equipped	1.0
combatant	0.4667
combination	0.197
combine	0.5455
come	0.185
comedian	0.0
comedy	0.1667
comex	0.219
comfort	0.1862
comfortable	0.0
comic	0.4667
command	0.2545
command-and-control	0.75
commandeer	0.7721
commander	0.1259
commander-in-chief	0.4
commando	0.2907
commemorative	0.3333
comment	0.1724
commentary	0.1667
commentator	0.4545
commerce	0.2903
commercial	0.1886
commercial-free	0.4
commerzbank	0.5
commission	0.1841
commissioner	0.1391
commit	0.5809
commitment	0.2813
committee	0.1426
commodity	0.2
commodore	0.3333
common	0.1514
commons	0.6667
commonwealth	0.3137
commotion	0.0
communal	0.3333
communication	0.1128
communications	0.3333
communique	0.3182
communism	0.1667
communist	0.3143
communist-led	1.0
communist-run	0.0
community	0.1665
commute	1.0
commuter	0.1412
compact	0.4286
companion	0.0476
companionship	0.0
company	0.0827
companywide	0.3333
comparable	0.0
compare	0.5
comparison	0.2778
compartment	0.5238
compassion	0.0667
compassionate	0.6667
compel	0.3939
compensation	0.2
compensatory	1.0
compete	0.381
competence	0.5
competency	0.3333
competition	0.1905
competitive	0.0
competitor	0.3333
complacency	0.0
complain	0.0
complaint	0.2479
complement	0.0
complete	0.1951
completion	0.2
complex	0.1471
complexion	0.0
compliance	0.25
complicate	0.0
complication	0.8
complicit	1.0
complicity	0.3333
component	0.3143
composite	0.1786
composition	1.0
composure	1.0
compound	0.2474
comprehension	0.0
comprehensive	0.244
compromise	0.2974
comptroller	1.0
compulsion	0.1667
computer	0.0962
computer-generated	0.3571
computerize	1.0
comrade	0.2
conceal	0.1333
concede	0.0
conceivable	0.0
concentrate	0.3
concentration	0.366
concept	0.2667
concern	0.1502
concert	0.3202
concession	0.2143
conciliation	0.0
conciliatory	0.6667
conclude	0.6667
conclusion	0.2006
conclusive	0.6727
concord	1.0
concorde	0.1772
concourse	0.2051
concrete	0.144
concurrence	1.0
condemn	0.2727
condemnation	0.2442
condit	0.5333
condition	0.1747
conditioning	1.0
condoleezza	0.9333
condolence	0.3355
conduct	0.204
conduit	0.3
cone	0.0
coned	0.5333
conferee	0.0
conference	0.1639
confess	0.0
confidant	1.0
confidence	0.208
confidence-buildng	1.0
confident	0.3297
confidential	0.1333
confidentiality	1.0
confine	0.0
confirm	0.2898
confirmation	0.2865
confiscate	0.0
conflagration	0.0
conflict	0.1383
conflict-ravaged	1.0
confront	0.3333
confrontation	0.5
confusion	0.2252
congest	1.0
congestion	0.0
congo	0.0
congratulation	1.0
congratulatory	1.0
congregation	0.1273
congress	0.1613
congressional	0.2027
congressman	0.2132
conjecture	0.0
connect	0.3333
connecticut	0.1818
connecticut-based	0.3333
connection	0.3158
connectivity	0.0
connick	1.0
connor	0.1071
conquer	0.0
conrad	0.3333
conscience	0.0
conscious	1.0
conscript	0.0
consecutive	0.3083
consensus	0.3791
consent	0.1111
consequence	0.2957
conservatism	0.3333
conservative	0.16
consider	0.2597
considerable	0.0667
consideration	0.209
consistency	1.0
consistent	0.7
consolata	0.3333
consolation	0.1667
console	0.3333
consolidate	1.0
conspiracy	0.1484
conspirator	0.0
conspire	0.3
constant	0.3736
constituency	0.2
constituent	0.0
constitute	0.7857
constitution	0.246
constitutional	0.1287
constraint	0.8
constrict	1.0
construct	0.0
construction	0.1451
constructive	0.0
consul	1.0
consular	1.0
consulate	0.337
consult	0.2424
consultancy	0.3889
consultant	0.2667
consultation	0.3504
consultative	0.0
consumer	0.1495
consumption	1.0
contact	0.1641
contagion	0.0
contagious	0.4667
contain	0.1487
container	0.0882
containment	0.1429
contaminant	0.3333
contaminate	0.3005
contamination	0.2481
contemplate	0.4889
contemporary	1.0
contempt	0.6667
contend	0.0
contender	0.0
content	0.2017
contention	0.0
contentious	0.4394
contest	0.3333
context	0.2749
continent	0.0
continental	0.3095
contingency	0.3041
contingent	0.3
continuation	0.2545
continue	0.3288
continuity	0.4286
continuous	0.3214
contraband	0.0
contract	0.1923
contraction	0.3333
contractor	0.29
contrary	0.3333
contrast	0.0895
contre	1.0
contribute	1.0
contribution	0.1556
control	0.1553
controller	0.2322
controversial	0.2967
controversy	0.1636
convene	0.5
convenience	0.3
convention	0.1957
conventional	0.3857
conversation	0.1176
convict	0.6667
conviction	0.197
convince	0.0
convoy	0.2167
conyers	0.4286
cook	0.0556
cookie	0.4
cooky	0.0
cool	0.1333
coolidge	0.0
coolness	0.3333
cooper	0.1429
cooperate	0.3718
cooperation	0.1889
cooperative	1.0
coordinate	0.2548
coordination	0.2537
coordinator	0.2733
cope	0.1667
copper	0.0667
copy	0.1731
copycat	1.0
coral	0.3333
cord	0.2381
cordial	0.0
cordon	0.3004
cordoned-off	1.0
core	0.3077
corely	0.3333
corkscrew	0.0
cornell	0.3333
corner	0.1849
cornerstone	0.3333
coronado	0.4
corp	0.0982
corporate	0.1448
corporation	0.1081
corps	0.3203
corpse	0.6667
corral	1.0
correct	1.0
correction	0.0
correspondence	0.1667
correspondent	0.2916
corridor	0.2906
corrigan	1.0
corrupt	0.6667
corruption	0.2
cortesman	0.2
corvington	0.5
cos	0.5
cosmo	1.0
cost	0.1427
costa	0.0
costly	0.25
costume	0.2364
cotton	0.1758
cough	0.0
council	0.1676
councilman	1.0
councilwoman	0.4643
counsel	0.2116
counselor	0.4
count	0.1931
counter	0.1667
counter-attack	0.5
counter-demonstrators	1.0
counter-guerrilla	0.0
counter-insurgency	1.0
counter-offensives	0.0
counter-offer	1.0
counter-terrorism	0.2661
counteraction	0.0
counterattack	0.4
countermeasure	0.0
counteroffensive	1.0
counterpart	0.2065
counterterrorism	0.3667
counterweight	0.0
countless	0.4667
country	0.0701
country-of-origin	0.0
country-themed	0.0
countryman	0.5
countryside	0.1838
county	0.1286
coup	0.3235
couple	0.2087
courage	0.2778
courageous	0.5357
courier-delivered	0.0
course	0.1355
court	0.1674
court-appointed	0.0
courtesy	0.0
courthouse	0.5278
courtroom	0.2727
courtyard	0.0
cousin	0.1667
cover	0.1877
coverage	0.1858
covert	0.2692
covington	0.7
cow	0.0
coward	0.1429
cowardice	0.3333
cowardly	0.3571
cower	0.3333
cowpens	0.0
cozy	1.0
crack	0.2428
crackdown	0.6397
cracker	0.0
craft	0.1634
craig	0.1813
cram	0.0
cramp	0.0
crane	0.0667
crank	0.0
crash	0.2012
crater	0.25
crave	0.0
craving	0.0
crawford	0.1429
craze	1.0
crazies	0.0
crazy	1.0
cream	0.3333
create	0.1758
creation	0.3129
creative	1.0
creator	0.0
creature	0.0
credence	0.3333
credentials	0.0
credibility	0.3241
credible	0.344
credit	0.1081
credit-card	0.0
creditor	0.3333
creedon	0.3
creek	1.0
crescent	0.3056
crew	0.138
crewman	0.0
crewmember	0.6667
crime	0.1812
crime-fighting	0.381
crime-ridden	0.0
crimea	0.3333
criminal	0.2059
criminologist	0.0
crimson	0.6667
cripple	0.4083
crisis	0.1468
cristian	0.5
criterion	0.0
critic	0.2679
critical	0.2346
criticism	0.2527
criticize	0.4744
croatia	0.0
crop	0.1084
crop-duster	0.6667
crop-dusters	0.5714
crop-dusting	0.2826
cropland	0.0
cross	0.1755
cross-bar	1.0
cross-border	0.6667
cross-contamination	0.3182
cross-country	0.0
cross-strait	0.0
crossing	0.1648
crossroad	0.7
crossroads	0.641
crosstown	1.0
crouch	0.0
crowd	0.1366
crowley	0.4444
crown	0.1471
crucial	0.2924
crude	0.3598
cruel	1.0
cruelty	0.0
cruise	0.2112
cruiser	0.4615
crumble	0.3778
crumple	1.0
crunch	0.6667
crusade	0.2315
crusader	0.3611
crush	0.3557
crutch	0.2
cruz	0.4667
cry	0.1583
crystal	0.3333
csce	1.0
csfb	0.0
cuba	0.3235
cuban	0.3791
cul-de-sac	1.0
culbertson	0.1667
culprit	0.2526
cult	0.25
cultivation	0.6667
cultural	0.5278
culture	0.1463
culver	0.0
cumbersome	0.3333
cunard	0.6667
curb	0.1714
curb-side	0.4722
curbside	0.1389
cure	0.0
curfew	0.2632
curfew-bound	0.6667
curiel	0.0
curiosity	0.3333
currency	0.1638
current	0.1916
currie	0.8
curry	0.0
curse	0.3571
curseen	0.0
curt	0.0
curtail	1.0
curtain	1.0
curtis	0.0
cushion	0.2
custody	0.2837
